;Unnamed: 0;Pays;Intitule Typologie 1;Question 3 : Y a  t il un sentiment de colere;bin_emotion_T5;Duree_traitement;size_texte;Date de premiere réponse;Prediction;ID
1997;5483;Espagne;Réseau consulaire;0;0;182;480;27/04/2022;1;274477
1998;5486;Espagne;Réseau consulaire;0;1;182;308;27/04/2022;1;269992
1999;5487;Irlande;Réseau consulaire;1;0;182;399;27/04/2022;1;274474
2000;5490;Afghanistan;Réseau consulaire;1;1;183;323;28/04/2022;1;274471
2001;5491;Espagne;Réseau consulaire;0;1;183;897;28/04/2022;1;274468
2002;5493;Irlande;Réseau consulaire;0;0;182;308;27/04/2022;1;274465
2003;5494;États-unis;Réseau consulaire;0;0;183;417;28/04/2022;1;274462
2004;5495;Irlande;Réseau consulaire;0;0;183;898;28/04/2022;1;274459
2005;5496;Algérie;Réseau consulaire;1;1;183;157;28/04/2022;0;274456
2006;5498;Tunisie;Réseau consulaire;1;0;183;369;28/04/2022;1;274453
2007;5499;Afghanistan;Réseau consulaire;1;1;183;223;28/04/2022;1;269983
2008;5501;Irlande;Réseau consulaire;1;1;183;665;28/04/2022;1;274450
2009;5502;Rwanda;Réseau consulaire;0;1;183;203;28/04/2022;1;274447
2010;5503;Irlande;Réseau consulaire;1;0;183;1003;28/04/2022;1;274441
2011;5504;Tunisie;Réseau consulaire;1;1;183;136;28/04/2022;1;274444
2012;5506;États-unis;Réseau consulaire;0;0;184;442;29/04/2022;1;274438
2013;5507;Sénégal;Réseau consulaire;0;1;184;364;29/04/2022;0;274435
2014;5508;Suisse;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;184;103;29/04/2022;1;274432
2015;5509;Royaume-uni;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;184;323;29/04/2022;1;274429
2016;5510;Algérie;Réseau consulaire;1;0;184;907;29/04/2022;0;274426
2017;5511;Suisse;Ministère de l’Europe et des Affaires étrangères (MEAE);0;1;184;372;29/04/2022;1;274423
2018;5512;Maroc;Carsat;0;0;79;857;14/01/2022;0;274420
2019;5516;Irlande;Réseau consulaire;1;0;184;758;29/04/2022;1;274417
2020;5517;Algérie;Réseau consulaire;0;0;184;153;29/04/2022;0;269968
2021;5519;Espagne;Réseau consulaire;0;1;184;254;29/04/2022;1;274414
2022;5520;Sénégal;Réseau consulaire;0;0;101;509;05/02/2022;0;274411
2023;5521;Israël;Réseau consulaire;1;0;101;207;05/02/2022;1;274408
2024;5523;Afghanistan;Réseau consulaire;1;1;183;753;28/04/2022;1;274405
2025;5525;États-unis;Réseau consulaire;1;0;101;403;05/02/2022;1;274402
2026;5527;Pays-bas;Réseau consulaire;1;1;101;221;05/02/2022;1;274399
2027;5528;Espagne;Carsat;1;0;78;625;13/01/2022;1;274396
2028;5529;Suisse;Réseau consulaire;1;0;101;997;05/02/2022;1;274393
2029;5531;Canada;ANTS;0;1;101;434;05/02/2022;0;274390
2030;5532;Pakistan;Réseau consulaire;1;0;101;352;05/02/2022;1;269948
2031;5533;Espagne;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;101;133;05/02/2022;1;274387
2032;5534;Canada;Réseau consulaire;0;0;101;168;05/02/2022;0;274384
2033;5535;Royaume-uni;Réseau consulaire;1;0;101;749;05/02/2022;1;274381
2034;5537;Royaume-uni;Service-public.fr;0;0;96;906;31/01/2022;0;274378
2035;5538;Sénégal;Ministère de l’Europe et des Affaires étrangères (MEAE);1;0;221;296;05/06/2022;1;274375
2036;5539;France;CNAM;1;0;54;236;20/12/2021;0;274374
2037;5540;Espagne;Réseau consulaire;1;1;221;397;05/06/2022;1;274371
2038;5541;Canada;Réseau consulaire;1;1;221;439;05/06/2022;0;274368
2039;8457;France;INSEE;1;1;153;294;02/08/2022;0;274365
2040;8458;France;Direction régionale DR;0;1;-16;406;14/02/2022;0;274362
2041;8460;Espagne;Réseau consulaire;1;0;153;141;02/08/2022;1;274359
2042;8463;France;CAF;1;0;153;101;02/08/2022;0;274356
2043;8466;France;CPAM;1;0;153;469;02/08/2022;0;274354
2044;8467;France;Service-public.fr;0;0;-7;268;23/02/2022;0;274351
2045;8470;France;INSEE;1;0;153;97;02/08/2022;0;274348
2046;8471;France;Impots.gouv.fr;0;0;153;141;02/08/2022;0;274345
2047;8473;France;Service-public.fr;0;0;-7;116;23/02/2022;0;274342
2048;8474;France;ANTS;0;0;15;220;17/03/2022;0;274339
2049;8475;France;ANTS;1;0;15;572;17/03/2022;0;274336
2050;8476;France;ANTS;1;1;15;1000;17/03/2022;0;274333
2051;8478;France;CPAM;0;0;153;492;02/08/2022;0;274330
2052;8479;France;France services;0;0;275;469;02/12/2022;0;274327
2053;8481;France;Service-public.fr;0;0;-38;412;23/02/2022;0;274324
2054;8482;France;CAF;1;1;122;628;02/08/2022;0;274321
2055;8483;France;Centre national CESU;0;0;-46;281;15/02/2022;0;274318
2056;8484;France;CPAM;1;0;122;562;02/08/2022;0;274315
2057;8486;France;ANTS;1;0;-16;370;17/03/2022;0;274314
2058;8487;Belgique;Carsat;1;0;-44;995;17/02/2022;0;274311
2059;8488;France;CPAM;1;0;122;610;02/08/2022;0;274308
2060;8489;Suisse;CPAM;1;1;122;756;02/08/2022;1;274305
2061;8490;France;ANAH;0;1;-3;686;30/03/2022;0;274302
2062;8491;France;Carsat;0;0;183;107;02/10/2022;0;274299
2063;8492;France;Service-public.fr;0;0;-38;266;23/02/2022;0;274296
2064;8496;France;AGENCE POLE EMPLOI (APE);1;0;153;364;02/09/2022;1;280198
2065;8497;France;Info Retraite;0;0;183;140;02/10/2022;0;274293
2066;8499;France;Carsat;1;0;-36;720;25/02/2022;0;274290
2067;8500;France;CPAM;0;0;122;398;02/08/2022;0;274287
2068;8501;France;Maprocuration.gouv.fr;0;0;27;299;29/04/2022;0;274284
2069;8503;Côte d'ivoire;Service-public.fr;1;0;-38;811;23/02/2022;0;274281
2070;8505;France;Carsat;1;0;-36;701;25/02/2022;0;274278
2071;8507;France;ANAH;1;1;-3;873;30/03/2022;0;274275
2072;8508;France;MSA;0;0;-36;181;25/02/2022;0;274274
2073;8509;France;ANAH;1;1;-3;887;30/03/2022;0;274271
2074;8511;France;INSEE;1;1;122;649;02/08/2022;0;274268
2075;8512;France;CPAM;1;0;153;217;02/09/2022;0;274265
2076;8513;France;AGIRC-ARRCO;0;0;1;925;03/04/2022;0;274262
2077;8514;France;INSEE;0;0;122;178;02/08/2022;0;274259
2078;8515;France;INSEE;1;0;122;166;02/08/2022;0;269908
2079;8517;France;Impots.gouv.fr;0;0;-43;910;18/02/2022;0;274256
2080;8518;Maroc;Info Retraite;0;1;-36;518;25/02/2022;0;274253
2081;8519;France;Carsat;1;0;183;322;02/10/2022;0;274250
2082;8520;France;INSEE;1;0;122;670;02/08/2022;0;274247
2083;8521;France;Amendes.gouv.fr;0;1;183;994;02/10/2022;0;274244
2084;8522;France;Région de Gendarmerie;0;0;214;347;02/11/2022;0;274241
2085;8523;France;Carsat;1;0;-39;998;22/02/2022;0;274238
2086;8525;France;Carsat;0;0;91;206;02/07/2022;0;274235
2087;8528;France;ANTS;1;1;-16;980;17/03/2022;0;274234
2088;8531;France;Service des Impôts des particuliers;0;0;-58;300;03/02/2022;0;274231
2089;8532;France;ANTS;0;0;92;171;02/08/2022;0;274228
2090;8535;France;COMMISSARIAT DE POLICE;0;1;184;526;02/11/2022;0;274225
2091;8536;France;INSEE;0;0;92;410;02/08/2022;0;274222
2092;8538;France;Caisse régionale URSSAF;0;0;-73;486;18/02/2022;0;274219
2093;8539;France;CNAM;1;1;123;514;02/09/2022;0;274216
2094;8540;France;CNAM;0;0;123;250;02/09/2022;0;274215
2095;8541;France;Centre national CESU;0;0;-76;371;15/02/2022;0;274212
2096;8543;France;INSEE;1;0;92;322;02/08/2022;0;274209
2097;8544;France;INSEE;1;1;92;136;02/08/2022;0;274203
2098;8546;France;INSEE;0;1;92;178;02/08/2022;0;274206
2099;8547;France;INSEE;0;0;92;226;02/08/2022;0;274200
2100;8548;France;Service-public.fr;0;0;-68;103;23/02/2022;0;274197
2101;8549;France;ANAH;1;0;-33;490;30/03/2022;0;274194
2102;8551;France;Service des Impôts des particuliers;0;0;-68;545;23/02/2022;0;274191
2103;8552;France;INSEE;1;1;92;534;02/08/2022;0;274188
2104;8553;France;CNAM;1;0;153;208;02/10/2022;0;274185
2105;8554;France;CNAM;1;1;-77;962;14/02/2022;0;274182
2106;8555;France;Réseau des rectorats et DSDEN;1;1;-77;517;14/02/2022;0;274179
2107;8556;France;ANTS;0;0;-46;233;17/03/2022;0;269869
2108;8557;France;INSEE;1;1;184;302;02/11/2022;0;274176
2109;8561;France;ANTS;1;0;-77;769;17/03/2022;0;274173
2110;8562;France;INSEE;1;1;61;998;02/08/2022;0;274170
2111;8564;Allemagne;Impots.gouv.fr;0;0;61;996;02/08/2022;1;274167
2112;8565;France;ANTS;0;0;-77;109;17/03/2022;0;274164
2113;8566;France;Franceconnect;1;0;-105;755;17/02/2022;0;274161
2114;8568;France;ANTS;0;0;-77;757;17/03/2022;0;274158
2115;8570;France;CAF;1;0;153;912;02/11/2022;0;274155
2116;8572;France;COMMISSARIAT DE POLICE;1;0;-79;836;15/03/2022;0;274152
2117;8573;France;ANAH;1;1;-64;290;30/03/2022;0;274149
2118;8574;France;INSEE;1;0;61;485;02/08/2022;0;274146
2119;8576;France;Carsat;1;1;-101;547;21/02/2022;0;274143
2120;8577;France;ANTAI;1;0;61;995;02/08/2022;0;274140
2121;8578;France;ANAH;1;1;-64;549;30/03/2022;0;274137
2122;8579;France;Service des Impôts des particuliers;0;0;93;198;03/09/2022;0;274134
2123;8580;France;CAF;1;1;-108;596;14/02/2022;0;274131
2124;8582;France;INSEE;0;0;61;342;02/08/2022;0;274128
2125;8583;France;ANTS;0;0;-77;995;17/03/2022;0;274125
2126;8584;France;ANAH;1;1;-28;319;04/06/2022;0;274122
2127;8585;France;INSEE;1;0;-138;150;14/02/2022;0;274119
2128;8586;France;Service-public.fr;1;0;-129;871;23/02/2022;0;274116
2129;8587;France;CPAM;1;1;92;597;02/10/2022;0;274113
2130;8588;Suisse;Réseau consulaire;0;1;-138;335;14/02/2022;1;274111
2131;8590;Philippines;Carsat;0;0;-138;484;14/02/2022;0;274108
2132;8593;France;CAF;1;0;-135;227;17/02/2022;0;274105
2133;8596;France;CAF;0;0;-129;366;23/02/2022;0;274102
2134;8597;France;CNAM;1;1;92;480;02/10/2022;0;274099
2135;8600;France;CDC_compteformation;1;0;-137;995;15/02/2022;0;274096
2136;8601;France;AGIRC-ARRCO;0;0;92;187;02/10/2022;0;274093
2137;8603;France;Carsat;0;0;123;391;02/11/2022;0;274090
2138;8604;France;PayFip.gouv.fr;0;0;92;874;02/10/2022;0;274087
2139;8605;France;INSEE;0;0;92;265;02/10/2022;0;274084
2140;8606;France;Carsat;0;0;123;260;02/11/2022;0;274081
2141;8608;France;CAF;1;1;-108;462;16/03/2022;0;274078
2142;8609;France;Carsat;0;0;123;128;02/11/2022;0;274075
2143;8611;France;Crit'air;0;0;93;732;03/10/2022;0;274072
2144;8612;France;CNAM;0;1;-135;343;17/02/2022;0;274069
2145;8613;France;Carsat;1;1;-137;803;15/02/2022;0;274066
2146;8614;France;Carsat;0;0;123;243;02/11/2022;0;274063
2147;8616;France;Carsat;0;0;-138;365;14/02/2022;0;274060
2148;8617;France;Carsat;0;0;123;131;02/11/2022;0;274057
2149;8618;France;Carsat;0;0;92;399;02/10/2022;0;274054
2150;8619;France;ANTS;1;0;-107;278;17/03/2022;0;274051
2151;8620;France;AGIRC-ARRCO;0;0;123;782;02/11/2022;0;274050
2152;8621;France;Carsat;0;0;92;118;02/10/2022;0;274047
2153;8622;France;Collectivités territoriales - Communes;1;0;92;770;02/10/2022;0;274044
2154;8626;France;Carsat;0;0;92;150;02/10/2022;0;274041
2155;8627;France;ANTS;1;0;-107;504;17/03/2022;0;274038
2156;8629;France;INSEE;0;0;92;282;02/10/2022;0;274035
2157;8630;France;Pré-plainte en ligne (PPEL);0;0;92;113;02/10/2022;0;274032
2158;8631;France;ANTS;1;0;-107;719;17/03/2022;0;274031
2159;8633;France;Demande-logement-social.gouv.fr;0;0;-71;264;22/04/2022;0;274028
2160;8635;États-unis;Réseau consulaire;1;1;-138;432;14/02/2022;1;274025
2161;8637;France;CNAM;1;1;123;320;02/11/2022;0;274022
2162;8638;France;Carsat;0;0;92;263;02/11/2022;0;274019
2163;8639;France;AGIRC-ARRCO;0;0;-121;94;03/04/2022;0;269845
2164;8641;France;ANTS;0;0;-138;764;17/03/2022;0;274016
2165;8642;France;Carsat;0;0;92;117;02/11/2022;0;274013
2166;8643;France;ANTS;0;0;-138;223;17/03/2022;0;274012
2167;8644;France;AGIRC-ARRCO;0;0;92;317;02/11/2022;0;274009
2168;8645;France;Carsat;0;0;-162;264;21/02/2022;0;274006
2169;8647;France;CNAM;0;0;92;374;02/11/2022;0;274003
2170;8648;France;AGIRC-ARRCO;0;1;-121;999;03/04/2022;0;274000
2171;8649;France;CAF;1;0;-167;151;16/02/2022;0;273997
2172;8650;France;COMMISSARIAT DE POLICE;1;1;92;509;02/11/2022;0;273994
2173;8651;France;ANTS;1;0;-138;757;17/03/2022;0;273993
2174;8652;France;Carsat;1;0;-158;225;25/02/2022;0;273990
2175;8653;France;INSEE;0;0;92;129;02/11/2022;0;273987
2176;8655;France;CAF;1;1;-152;920;03/03/2022;0;273984
2177;8658;France;Carsat;1;0;-158;520;25/02/2022;0;273981
2178;8661;France;Franceconnect;1;0;-166;776;17/02/2022;0;273978
2179;8662;France;CNAM;1;0;-169;198;14/02/2022;0;273975
2180;8665;France;Carsat;1;0;-169;143;14/02/2022;0;273972
2181;8666;France;DITP;0;1;92;639;02/11/2022;0;273969
2182;8668;France;Carsat;0;0;-168;803;15/02/2022;0;273966
2183;8669;France;Carsat;1;1;-169;250;14/02/2022;0;269836
2184;8670;France;INSEE;0;1;92;994;02/11/2022;0;273963
2185;8671;France;Franceconnect;0;0;-200;461;14/02/2022;0;273960
2186;8673;France;INSEE;0;0;61;137;02/11/2022;0;273957
2187;8674;France;INSEE;1;0;61;995;02/11/2022;0;273954
2188;8676;France;Carsat;1;1;61;171;02/11/2022;0;273953
2189;8677;Australie;Réseau consulaire;0;0;-200;152;14/02/2022;0;273950
2190;8678;France;CAF;0;0;-199;334;15/02/2022;0;269827
2191;8679;France;Carsat;0;1;-200;734;14/02/2022;0;273947
2192;8681;France;CAF;1;0;-90;693;04/06/2022;0;273944
2193;8682;Afrique du sud;Réseau consulaire;1;1;-200;992;14/02/2022;1;280195
2194;8683;France;CAF;0;0;-191;196;23/02/2022;0;273941
2195;8684;France;Carsat;0;0;-192;850;22/02/2022;0;273938
2196;8685;France;Service-public.fr;0;0;-191;120;23/02/2022;0;273935
2197;8686;France;Région de Gendarmerie;0;0;-61;622;03/07/2022;0;273934
2198;8687;France;Trésorerie amendes;1;1;-199;997;15/02/2022;0;273931
2199;8691;France;Carsat;0;0;-200;128;14/02/2022;0;273928
2200;8692;France;INSEE;1;1;-197;263;17/02/2022;0;273925
2201;8694;France;ANTS;1;1;-199;837;15/02/2022;0;273922
2202;8695;France;Préfecture;0;0;-208;279;06/02/2022;0;273919
2203;8696;France;CAF;0;0;62;220;03/11/2022;0;273916
2204;8698;France;AGENCE POLE EMPLOI (APE);0;0;-200;292;14/02/2022;0;273913
2205;8700;France;Services Publics +;0;0;-200;189;14/02/2022;0;273910
2206;8702;France;ANTS;0;0;-199;265;15/02/2022;0;273907
2207;8703;France;ANAH;0;0;-90;998;04/06/2022;0;273904
2208;8704;France;CNAM;1;0;-200;714;14/02/2022;0;273901
2209;8706;France;Assurance retraite Ile de France;1;1;-189;943;25/02/2022;1;273898
2210;8707;France;Direction régionale de l'alimentation, de l'agriculture et de la forêt (DRAAF);0;0;-27;591;06/08/2022;0;273895
2211;8708;France;Carsat;0;0;-200;99;14/02/2022;0;273894
2212;8709;France;ANTS;0;0;-169;590;17/03/2022;0;273891
2213;8710;France;Carsat;0;0;-200;149;14/02/2022;0;273888
2214;8712;France;Carsat;0;1;-200;269;14/02/2022;0;273885
2215;8713;France;Service-public.fr;0;1;-191;218;23/02/2022;0;273882
2216;8714;France;Service des Impôts des particuliers;1;0;-193;997;21/02/2022;0;273879
2217;8715;France;INSEE;1;0;-200;170;14/02/2022;0;273876
2218;8716;France;CNAM;1;0;-200;247;14/02/2022;0;273874
2219;8717;France;Demande-logement-social.gouv.fr;0;1;-133;910;22/04/2022;0;273871
2220;8718;France;INSEE;1;1;-200;213;14/02/2022;0;273868
2221;8720;France;CNAM;1;1;-200;558;14/02/2022;0;273865
2222;8723;France;Centre national CESU;1;0;-30;188;03/08/2022;0;269821
2223;8726;France;INSEE;0;1;-200;202;14/02/2022;0;273862
2224;8727;France;CPAM;1;0;-200;609;14/02/2022;0;273859
2225;8730;France;Carsat;1;0;-222;255;22/02/2022;0;273856
2226;8731;France;CNAM;1;1;-230;482;14/02/2022;0;273854
2227;8733;France;Service en ligne Perceval;0;0;-228;173;16/02/2022;0;273851
2228;8734;France;ANTS;1;0;-199;186;17/03/2022;0;273848
2229;8735;France;CAF;0;0;-91;366;03/07/2022;0;273845
2230;8736;France;CAF;1;1;-222;671;22/02/2022;0;273842
2231;8738;France;Carsat;1;0;-229;405;15/02/2022;0;273839
2232;8739;France;Carsat;0;0;-229;410;15/02/2022;0;273836
2233;8741;France;Carsat;1;1;-229;412;15/02/2022;0;273834
2234;8742;France;CPAM;1;1;-229;655;15/02/2022;0;273831
2235;8743;France;CPAM;0;0;-229;254;15/02/2022;0;273828
2236;8744;France;ANTS;1;1;-202;966;14/03/2022;0;273825
2237;8746;France;CAF;0;0;-229;823;15/02/2022;0;273822
2238;8747;France;ANTS;1;0;-199;331;17/03/2022;0;273819
2239;8748;France;Carsat;0;0;-229;188;15/02/2022;0;273816
2240;8749;France;Carsat;0;0;-229;182;15/02/2022;0;273813
2241;8750;France;ANTS;0;0;-199;965;17/03/2022;0;273810
2242;8751;France;Direction régionale DR;0;0;-229;286;15/02/2022;0;273807
2243;8752;France;ANAH;0;1;-186;212;30/03/2022;0;273804
2244;8756;France;Carsat;0;0;-229;117;15/02/2022;0;273801
2245;8757;France;ANAH;1;0;-186;483;30/03/2022;0;273798
2246;8759;France;CPAM;1;0;-229;375;15/02/2022;0;273795
2247;8760;France;COMMISSARIAT DE POLICE;1;0;-229;458;15/02/2022;0;273794
2248;8761;France;INSEE;1;0;-230;97;14/02/2022;0;273791
2249;8763;France;CAF;0;0;-137;200;18/05/2022;0;273788
2250;8765;France;ANTS;0;0;-195;292;21/03/2022;0;273785
2251;8767;France;Carsat;0;0;-229;651;15/02/2022;0;273782
2252;8768;France;Carsat;0;0;-229;388;15/02/2022;0;273779
2253;8769;France;Carsat;0;0;-229;518;15/02/2022;0;273776
2254;8771;France;Carsat;1;0;-257;738;18/02/2022;0;273773
2255;8772;France;Carsat;0;0;-260;575;15/02/2022;0;273770
2256;8773;France;ANTS;0;0;-226;571;21/03/2022;0;273767
2257;9893;France;Crit'air;1;1;7;393;25/03/2022;0;273764
2258;9894;France;CAF;1;0;-73;773;04/01/2022;0;273761
2259;9896;France;CAF;1;0;4;287;22/03/2022;0;273758
2260;9897;France;ANTS;0;0;108;329;04/07/2022;0;273755
2261;9898;France;COMMISSARIAT DE POLICE;0;0;11;120;29/03/2022;0;273754
2262;9899;France;Moncommissariat.fr;0;0;2;428;21/03/2022;0;273751
2263;9900;France;CAF;1;0;46;361;04/05/2022;0;273748
2264;9901;France;ANTS;1;0;107;380;04/07/2022;0;273745
2265;9902;France;ONACVG;0;1;16;137;04/04/2022;0;273742
2266;9904;France;COMMISSARIAT DE POLICE;1;1;32;850;20/04/2022;0;273739
2267;9907;France;ANTS;0;1;107;628;04/07/2022;0;273736
2268;9910;France;Maprim'renov;0;1;138;787;04/08/2022;1;273734
2269;9911;France;CAF;1;0;3;209;22/03/2022;0;273731
2270;9914;France;FranceRenov';1;0;25;213;13/04/2022;0;273728
2271;9915;France;Moncommissariat.fr;1;0;41;752;29/04/2022;0;273725
2272;9917;France;COMMISSARIAT DE POLICE;0;0;2;76;22/03/2022;0;273722
2273;9918;France;Centre national CESU;0;0;24;452;13/04/2022;0;273719
2274;9919;France;CNAM;0;0;2;540;22/03/2022;0;273716
2275;9920;France;MSA;1;0;31;149;20/04/2022;0;273715
2276;9922;France;Maprim'renov;1;1;25;998;14/04/2022;1;273712
2277;9923;France;ANTAI;1;1;2;996;22/03/2022;0;273709
2278;9925;France;ANTS;1;0;3;242;23/03/2022;0;273706
2279;9926;France;Région de Gendarmerie;0;0;3;132;23/03/2022;0;273703
2280;9927;France;Maprocuration.gouv.fr;0;1;10;763;30/03/2022;0;273700
2281;9928;France;ANTS;1;1;106;790;04/07/2022;0;273697
2282;9930;France;Carsat;0;0;1;366;22/03/2022;0;273694
2283;9931;France;CAF;1;0;1;960;22/03/2022;0;273691
2284;9932;France;CNAM;1;0;2;497;23/03/2022;0;273688
2285;9933;France;Région de Gendarmerie;0;0;1;524;22/03/2022;0;273685
2286;9934;France;ANTS;0;0;105;163;04/07/2022;0;273682
2287;9935;France;Service des Impôts des particuliers;1;1;7;367;28/03/2022;0;273679
2288;9936;France;ANTS;0;0;136;156;04/08/2022;0;273676
2289;9940;France;CPAM;1;1;1;558;22/03/2022;0;273675
2290;9941;France;CAF;1;0;1;225;22/03/2022;0;273672
2291;9943;France;Préfecture;0;0;8;110;29/03/2022;0;269797
2292;9944;France;Préfecture;0;0;8;173;29/03/2022;0;273669
2293;9945;France;Préfecture;0;0;8;86;29/03/2022;0;269794
2294;9947;France;ANTS;0;0;136;232;04/08/2022;0;273666
2295;9949;France;Crit'air;0;0;4;394;25/03/2022;0;273663
2296;9951;France;Région de Gendarmerie;0;1;29;453;19/04/2022;0;273660
2297;9952;France;AGENCE POLE EMPLOI (APE);0;1;2;1014;23/03/2022;1;273657
2298;9953;France;Région de Gendarmerie;0;0;2;194;23/03/2022;0;273656
2299;9955;France;Carsat;0;0;3;720;24/03/2022;0;273653
2300;9956;France;ANTS;1;0;136;323;04/08/2022;0;273650
2301;9957;France;Carsat;0;0;3;899;24/03/2022;0;273647
2302;9958;France;ANTS;1;1;136;968;04/08/2022;0;273644
2303;9959;France;ANAH;1;0;24;585;14/04/2022;0;273641
2304;9961;France;CNAM;0;0;2;135;23/03/2022;0;273638
2305;9962;France;Moncommissariat.fr;0;0;105;530;04/07/2022;0;273635
2306;9963;France;ANTS;0;0;29;375;19/04/2022;0;273632
2307;9964;France;ANTS;1;0;136;482;04/08/2022;0;273629
2308;9965;France;AGENCE POLE EMPLOI (APE);1;0;105;399;04/07/2022;1;273626
2309;9966;France;CNAM;0;1;104;147;04/07/2022;0;273623
2310;9967;France;Maprim'renov;1;0;63;234;24/05/2022;1;273620
2311;9969;France;ANTS;1;0;135;470;04/08/2022;0;273617
2312;9972;France;Région de Gendarmerie;0;0;9;89;31/03/2022;0;273614
2313;9975;Martinique;Impots.gouv.fr;1;0;7;446;29/03/2022;1;273611
2314;9976;France;SignalConso;0;1;30;1014;21/04/2022;0;273608
2315;9979;France;Service-public.fr;1;0;8;186;30/03/2022;0;273605
2316;9980;France;Carsat;0;0;23;124;14/04/2022;0;273602
2317;9982;France;CAF;0;0;3;134;25/03/2022;0;273599
2318;9983;France;DGFIP;0;0;2;510;24/03/2022;0;273596
2319;9984;France;Carsat;1;0;23;998;14/04/2022;0;273595
2320;9985;France;Région de Gendarmerie;0;1;7;66;29/03/2022;0;273592
2321;9987;France;ANAH;1;0;63;172;24/05/2022;0;273589
2322;9988;France;CNAM;1;0;2;614;24/03/2022;0;273586
2323;9990;France;ANTS;0;0;135;497;04/08/2022;0;273583
2324;9991;France;stationnement.gouv.fr;1;0;2;539;24/03/2022;0;273580
2325;9992;France;Carsat;0;0;23;163;14/04/2022;0;273577
2326;9993;France;DGFIP;1;0;3;979;25/03/2022;0;273575
2327;9995;France;ANTS;1;0;135;994;04/08/2022;0;273572
2328;9996;France;AGENCE POLE EMPLOI (APE);0;1;1;934;23/03/2022;1;273569
2329;9997;France;CPAM;0;0;1;262;23/03/2022;0;273566
2330;9998;France;AGENCE POLE EMPLOI (APE);1;1;1;99;23/03/2022;1;273563
2331;9999;France;Trésorerie amendes;0;1;256;341;04/12/2022;0;273560
2332;10000;France;Préfecture;0;1;4;1019;27/03/2022;0;273557
2333;10001;France;Moncommissariat.fr;1;1;2;247;25/03/2022;0;273554
2334;10005;France;Carsat;1;0;5;703;28/03/2022;0;273551
2335;10006;Irlande;Réseau consulaire;1;0;103;621;04/07/2022;1;273548
2336;10008;France;Amendes.gouv.fr;1;1;2;597;25/03/2022;0;273545
2337;10009;France;Préfecture;0;0;6;163;29/03/2022;0;273542
2338;10010;France;Préfecture;0;0;6;147;29/03/2022;0;273539
2339;10012;France;Préfecture;0;0;6;195;29/03/2022;0;273536
2340;10014;France;Carsat;0;0;103;757;04/07/2022;0;273535
2341;10016;France;Service des Impôts des particuliers;0;0;5;755;28/03/2022;0;273532
